run	model_name	SVM	KNN	TRE	SGD	average
03	models/schöch-agg/mean_shift_median/070tp-6000it-2000in.tsv.gz	0.847	0.824	0.788	0.865	0.831
03	models/schöch-agg/mean_shift_median/070tp-6000it-3000in.tsv.gz	0.844	0.847	0.760	0.849	0.825
03	models/schöch-agg/mean_shift_median/070tp-6000it-7000in.tsv.gz	0.839	0.831	0.816	0.859	0.836
03	models/schöch-agg/mean_shift_median/080tp-6000it-0050in.tsv.gz	0.857	0.821	0.803	0.862	0.836
03	models/schöch-agg/mean_shift_median/080tp-6000it-0100in.tsv.gz	0.847	0.839	0.790	0.872	0.837
03	models/schöch-agg/mean_shift_median/080tp-6000it-0300in.tsv.gz	0.839	0.836	0.811	0.862	0.837
03	models/schöch-agg/mean_shift_median/080tp-6000it-0500in.tsv.gz	0.864	0.834	0.808	0.870	0.844
03	models/schöch-agg/mean_shift_median/080tp-6000it-1000in.tsv.gz	0.864	0.839	0.783	0.877	0.841
03	models/schöch-agg/mean_shift_median/080tp-6000it-2000in.tsv.gz	0.842	0.836	0.816	0.852	0.836
03	models/schöch-agg/mean_shift_median/080tp-6000it-3000in.tsv.gz	0.844	0.849	0.821	0.872	0.847
03	models/schöch-agg/mean_shift_median/080tp-6000it-7000in.tsv.gz	0.839	0.834	0.806	0.877	0.839
03	models/schöch-agg/mean_shift_median/090tp-6000it-0050in.tsv.gz	0.852	0.803	0.808	0.870	0.833
03	models/schöch-agg/mean_shift_median/090tp-6000it-0100in.tsv.gz	0.844	0.826	0.803	0.870	0.836
03	models/schöch-agg/mean_shift_median/090tp-6000it-0300in.tsv.gz	0.836	0.818	0.811	0.857	0.831
03	models/schöch-agg/mean_shift_median/090tp-6000it-0500in.tsv.gz	0.852	0.829	0.829	0.859	0.842
03	models/schöch-agg/mean_shift_median/090tp-6000it-1000in.tsv.gz	0.857	0.844	0.831	0.870	0.850
03	models/schöch-agg/mean_shift_median/090tp-6000it-2000in.tsv.gz	0.852	0.849	0.785	0.867	0.838
03	models/schöch-agg/mean_shift_median/090tp-6000it-3000in.tsv.gz	0.842	0.816	0.806	0.839	0.825
03	models/schöch-agg/mean_shift_median/090tp-6000it-7000in.tsv.gz	0.852	0.834	0.739	0.859	0.821
03	models/schöch-agg/mean_shift_median/100tp-6000it-0050in.tsv.gz	0.839	0.831	0.798	0.852	0.830
03	models/schöch-agg/mean_shift_median/100tp-6000it-0100in.tsv.gz	0.842	0.829	0.809	0.862	0.835
03	models/schöch-agg/mean_shift_median/100tp-6000it-0300in.tsv.gz	0.839	0.841	0.798	0.862	0.835
03	models/schöch-agg/mean_shift_median/100tp-6000it-0500in.tsv.gz	0.842	0.834	0.752	0.875	0.825
03	models/schöch-agg/mean_shift_median/100tp-6000it-1000in.tsv.gz	0.842	0.826	0.778	0.854	0.825
03	models/schöch-agg/mean_shift_median/100tp-6000it-2000in.tsv.gz	0.857	0.846	0.790	0.862	0.839
03	models/schöch-agg/mean_shift_median/100tp-6000it-3000in.tsv.gz	0.839	0.849	0.837	0.872	0.849
03	models/schöch-agg/mean_shift_median/100tp-6000it-7000in.tsv.gz	0.854	0.849	0.798	0.872	0.843
03	models/schöch-agg/mean_shift_o_std/050tp-6000it-0050in.tsv.gz	0.824	0.834	0.777	0.824	0.815
03	models/schöch-agg/mean_shift_o_std/050tp-6000it-0100in.tsv.gz	0.857	0.841	0.821	0.821	0.835
03	models/schöch-agg/mean_shift_o_std/050tp-6000it-0300in.tsv.gz	0.839	0.846	0.780	0.844	0.827
03	models/schöch-agg/mean_shift_o_std/050tp-6000it-0500in.tsv.gz	0.846	0.844	0.816	0.844	0.838
03	models/schöch-agg/mean_shift_o_std/050tp-6000it-1000in.tsv.gz	0.826	0.829	0.816	0.834	0.826
03	models/schöch-agg/mean_shift_o_std/050tp-6000it-2000in.tsv.gz	0.826	0.829	0.793	0.844	0.823
03	models/schöch-agg/mean_shift_o_std/050tp-6000it-3000in.tsv.gz	0.834	0.826	0.809	0.813	0.820
03	models/schöch-agg/mean_shift_o_std/050tp-6000it-7000in.tsv.gz	0.851	0.844	0.793	0.844	0.833
03	models/schöch-agg/mean_shift_o_std/060tp-6000it-0050in.tsv.gz	0.844	0.818	0.831	0.844	0.834
03	models/schöch-agg/mean_shift_o_std/060tp-6000it-0100in.tsv.gz	0.852	0.829	0.819	0.823	0.831
03	models/schöch-agg/mean_shift_o_std/060tp-6000it-0300in.tsv.gz	0.846	0.823	0.834	0.859	0.841
03	models/schöch-agg/mean_shift_o_std/060tp-6000it-0500in.tsv.gz	0.851	0.831	0.772	0.841	0.824
03	models/schöch-agg/mean_shift_o_std/060tp-6000it-1000in.tsv.gz	0.857	0.844	0.788	0.860	0.837
03	models/schöch-agg/mean_shift_o_std/060tp-6000it-2000in.tsv.gz	0.834	0.808	0.790	0.826	0.815
03	models/schöch-agg/mean_shift_o_std/060tp-6000it-3000in.tsv.gz	0.821	0.813	0.798	0.846	0.820
03	models/schöch-agg/mean_shift_o_std/060tp-6000it-7000in.tsv.gz	0.831	0.841	0.773	0.823	0.817
03	models/schöch-agg/mean_shift_o_std/070tp-6000it-0050in.tsv.gz	0.852	0.823	0.795	0.854	0.831
03	models/schöch-agg/mean_shift_o_std/070tp-6000it-0100in.tsv.gz	0.854	0.816	0.795	0.862	0.832
03	models/schöch-agg/mean_shift_o_std/070tp-6000it-0300in.tsv.gz	0.841	0.824	0.808	0.831	0.826
03	models/schöch-agg/mean_shift_o_std/070tp-6000it-0500in.tsv.gz	0.854	0.826	0.798	0.864	0.836
03	models/schöch-agg/mean_shift_o_std/070tp-6000it-1000in.tsv.gz	0.854	0.829	0.814	0.852	0.837
03	models/schöch-agg/mean_shift_o_std/070tp-6000it-2000in.tsv.gz	0.847	0.836	0.793	0.829	0.826
03	models/schöch-agg/mean_shift_o_std/070tp-6000it-3000in.tsv.gz	0.829	0.831	0.765	0.847	0.818
03	models/schöch-agg/mean_shift_o_std/070tp-6000it-7000in.tsv.gz	0.841	0.823	0.806	0.826	0.824
03	models/schöch-agg/mean_shift_o_std/080tp-6000it-0050in.tsv.gz	0.831	0.836	0.788	0.824	0.820
03	models/schöch-agg/mean_shift_o_std/080tp-6000it-0100in.tsv.gz	0.865	0.821	0.783	0.841	0.827
03	models/schöch-agg/mean_shift_o_std/080tp-6000it-0300in.tsv.gz	0.844	0.839	0.816	0.857	0.839
03	models/schöch-agg/mean_shift_o_std/080tp-6000it-0500in.tsv.gz	0.816	0.823	0.826	0.851	0.829
03	models/schöch-agg/mean_shift_o_std/080tp-6000it-1000in.tsv.gz	0.836	0.836	0.821	0.831	0.831
03	models/schöch-agg/mean_shift_o_std/080tp-6000it-2000in.tsv.gz	0.831	0.829	0.808	0.846	0.829
03	models/schöch-agg/mean_shift_o_std/080tp-6000it-3000in.tsv.gz	0.829	0.854	0.788	0.864	0.834
03	models/schöch-agg/mean_shift_o_std/080tp-6000it-7000in.tsv.gz	0.818	0.823	0.808	0.834	0.821
03	models/schöch-agg/mean_shift_o_std/090tp-6000it-0050in.tsv.gz	0.857	0.816	0.826	0.826	0.831
03	models/schöch-agg/mean_shift_o_std/090tp-6000it-0100in.tsv.gz	0.839	0.829	0.780	0.867	0.829
03	models/schöch-agg/mean_shift_o_std/090tp-6000it-0300in.tsv.gz	0.852	0.836	0.785	0.859	0.833
03	models/schöch-agg/mean_shift_o_std/090tp-6000it-0500in.tsv.gz	0.831	0.841	0.806	0.831	0.827
03	models/schöch-agg/mean_shift_o_std/090tp-6000it-1000in.tsv.gz	0.847	0.836	0.816	0.844	0.836
03	models/schöch-agg/mean_shift_o_std/090tp-6000it-2000in.tsv.gz	0.816	0.839	0.796	0.829	0.820
03	models/schöch-agg/mean_shift_o_std/090tp-6000it-3000in.tsv.gz	0.847	0.836	0.775	0.841	0.825
03	models/schöch-agg/mean_shift_o_std/090tp-6000it-7000in.tsv.gz	0.852	0.834	0.770	0.846	0.825
03	models/schöch-agg/mean_shift_o_std/100tp-6000it-0050in.tsv.gz	0.854	0.823	0.808	0.859	0.836
03	models/schöch-agg/mean_shift_o_std/100tp-6000it-0100in.tsv.gz	0.806	0.831	0.824	0.808	0.817
03	models/schöch-agg/mean_shift_o_std/100tp-6000it-0300in.tsv.gz	0.831	0.831	0.798	0.867	0.832
03	models/schöch-agg/mean_shift_o_std/100tp-6000it-0500in.tsv.gz	0.831	0.836	0.808	0.818	0.823
03	models/schöch-agg/mean_shift_o_std/100tp-6000it-1000in.tsv.gz	0.826	0.806	0.811	0.801	0.811
03	models/schöch-agg/mean_shift_o_std/100tp-6000it-2000in.tsv.gz	0.841	0.829	0.824	0.808	0.825
03	models/schöch-agg/mean_shift_o_std/100tp-6000it-3000in.tsv.gz	0.816	0.844	0.775	0.834	0.817
03	models/schöch-agg/mean_shift_o_std/100tp-6000it-7000in.tsv.gz	0.841	0.839	0.783	0.846	0.827
03	models/schöch-agg/mean_shifted/050tp-6000it-0050in.tsv.gz	0.862	0.836	0.806	0.862	0.841
03	models/schöch-agg/mean_shifted/050tp-6000it-0100in.tsv.gz	0.859	0.834	0.777	0.844	0.829
03	models/schöch-agg/mean_shifted/050tp-6000it-0300in.tsv.gz	0.857	0.839	0.793	0.864	0.838
03	models/schöch-agg/mean_shifted/050tp-6000it-0500in.tsv.gz	0.867	0.826	0.826	0.877	0.849
03	models/schöch-agg/mean_shifted/050tp-6000it-1000in.tsv.gz	0.852	0.818	0.775	0.865	0.827
03	models/schöch-agg/mean_shifted/050tp-6000it-2000in.tsv.gz	0.854	0.818	0.788	0.862	0.831
03	models/schöch-agg/mean_shifted/050tp-6000it-3000in.tsv.gz	0.839	0.831	0.783	0.852	0.826
03	models/schöch-agg/mean_shifted/050tp-6000it-7000in.tsv.gz	0.841	0.831	0.764	0.852	0.822
03	models/schöch-agg/mean_shifted/060tp-6000it-0050in.tsv.gz	0.869	0.818	0.816	0.864	0.842
03	models/schöch-agg/mean_shifted/060tp-6000it-0100in.tsv.gz	0.857	0.813	0.844	0.867	0.845
03	models/schöch-agg/mean_shifted/060tp-6000it-0300in.tsv.gz	0.864	0.841	0.811	0.877	0.848
03	models/schöch-agg/mean_shifted/060tp-6000it-0500in.tsv.gz	0.857	0.834	0.791	0.854	0.834
03	models/schöch-agg/mean_shifted/060tp-6000it-1000in.tsv.gz	0.857	0.857	0.772	0.867	0.838
03	models/schöch-agg/mean_shifted/060tp-6000it-2000in.tsv.gz	0.854	0.821	0.803	0.857	0.834
03	models/schöch-agg/mean_shifted/060tp-6000it-3000in.tsv.gz	0.862	0.816	0.806	0.875	0.840
03	models/schöch-agg/mean_shifted/060tp-6000it-7000in.tsv.gz	0.831	0.836	0.806	0.867	0.835
03	models/schöch-agg/mean_shifted/070tp-6000it-0050in.tsv.gz	0.862	0.813	0.798	0.872	0.836
03	models/schöch-agg/mean_shifted/070tp-6000it-0100in.tsv.gz	0.857	0.818	0.788	0.864	0.832
03	models/schöch-agg/mean_shifted/070tp-6000it-0300in.tsv.gz	0.857	0.816	0.801	0.847	0.830
03	models/schöch-agg/mean_shifted/070tp-6000it-0500in.tsv.gz	0.862	0.834	0.824	0.870	0.847
03	models/schöch-agg/mean_shifted/070tp-6000it-1000in.tsv.gz	0.867	0.839	0.821	0.862	0.847
03	models/schöch-agg/mean_shifted/070tp-6000it-2000in.tsv.gz	0.847	0.824	0.816	0.852	0.834
03	models/schöch-agg/mean_shifted/070tp-6000it-3000in.tsv.gz	0.844	0.847	0.806	0.867	0.841
03	models/schöch-agg/mean_shifted/070tp-6000it-7000in.tsv.gz	0.836	0.828	0.788	0.854	0.827
03	models/schöch-agg/mean_shifted/080tp-6000it-0050in.tsv.gz	0.857	0.821	0.829	0.865	0.843
03	models/schöch-agg/mean_shifted/080tp-6000it-0100in.tsv.gz	0.847	0.839	0.813	0.862	0.840
03	models/schöch-agg/mean_shifted/080tp-6000it-0300in.tsv.gz	0.839	0.836	0.811	0.864	0.838
03	models/schöch-agg/mean_shifted/080tp-6000it-0500in.tsv.gz	0.864	0.836	0.783	0.870	0.838
03	models/schöch-agg/mean_shifted/080tp-6000it-1000in.tsv.gz	0.867	0.836	0.803	0.862	0.842
03	models/schöch-agg/mean_shifted/080tp-6000it-2000in.tsv.gz	0.842	0.834	0.803	0.862	0.835
03	models/schöch-agg/mean_shifted/080tp-6000it-3000in.tsv.gz	0.844	0.849	0.772	0.864	0.832
03	models/schöch-agg/mean_shifted/080tp-6000it-7000in.tsv.gz	0.839	0.834	0.813	0.867	0.838
03	models/schöch-agg/mean_shifted/090tp-6000it-0050in.tsv.gz	0.852	0.803	0.816	0.852	0.831
03	models/schöch-agg/mean_shifted/090tp-6000it-0100in.tsv.gz	0.844	0.829	0.770	0.862	0.826
03	models/schöch-agg/mean_shifted/090tp-6000it-0300in.tsv.gz	0.836	0.818	0.775	0.844	0.818
03	models/schöch-agg/mean_shifted/090tp-6000it-0500in.tsv.gz	0.852	0.826	0.798	0.870	0.836
03	models/schöch-agg/mean_shifted/090tp-6000it-1000in.tsv.gz	0.857	0.841	0.788	0.864	0.838
03	models/schöch-agg/mean_shifted/090tp-6000it-2000in.tsv.gz	0.852	0.849	0.801	0.870	0.843
03	models/schöch-agg/mean_shifted/090tp-6000it-3000in.tsv.gz	0.842	0.816	0.803	0.852	0.828
03	models/schöch-agg/mean_shifted/090tp-6000it-7000in.tsv.gz	0.849	0.836	0.798	0.862	0.836
03	models/schöch-agg/mean_shifted/100tp-6000it-0050in.tsv.gz	0.842	0.828	0.803	0.870	0.836
03	models/schöch-agg/mean_shifted/100tp-6000it-0100in.tsv.gz	0.842	0.829	0.826	0.872	0.842
03	models/schöch-agg/mean_shifted/100tp-6000it-0300in.tsv.gz	0.842	0.841	0.772	0.887	0.836
03	models/schöch-agg/mean_shifted/100tp-6000it-0500in.tsv.gz	0.842	0.834	0.805	0.875	0.839
03	models/schöch-agg/mean_shifted/100tp-6000it-1000in.tsv.gz	0.842	0.831	0.795	0.862	0.833
03	models/schöch-agg/mean_shifted/100tp-6000it-2000in.tsv.gz	0.857	0.846	0.808	0.864	0.844
03	models/schöch-agg/mean_shifted/100tp-6000it-3000in.tsv.gz	0.839	0.854	0.818	0.867	0.845
03	models/schöch-agg/mean_shifted/100tp-6000it-7000in.tsv.gz	0.854	0.849	0.726	0.875	0.826
03	models/schöch-agg/mean_shifted_std/050tp-6000it-0050in.tsv.gz	0.821	0.831	0.823	0.824	0.825
03	models/schöch-agg/mean_shifted_std/050tp-6000it-0100in.tsv.gz	0.839	0.844	0.808	0.821	0.828
03	models/schöch-agg/mean_shifted_std/050tp-6000it-0300in.tsv.gz	0.829	0.846	0.818	0.828	0.831
03	models/schöch-agg/mean_shifted_std/050tp-6000it-0500in.tsv.gz	0.841	0.839	0.852	0.852	0.846
03	models/schöch-agg/mean_shifted_std/050tp-6000it-1000in.tsv.gz	0.841	0.831	0.798	0.841	0.828
03	models/schöch-agg/mean_shifted_std/050tp-6000it-2000in.tsv.gz	0.831	0.829	0.816	0.841	0.829
03	models/schöch-agg/mean_shifted_std/050tp-6000it-3000in.tsv.gz	0.841	0.824	0.824	0.829	0.829
03	models/schöch-agg/mean_shifted_std/050tp-6000it-7000in.tsv.gz	0.854	0.841	0.816	0.831	0.836
03	models/schöch-agg/mean_shifted_std/060tp-6000it-0050in.tsv.gz	0.847	0.821	0.818	0.839	0.831
03	models/schöch-agg/mean_shifted_std/060tp-6000it-0100in.tsv.gz	0.834	0.826	0.831	0.841	0.833
03	models/schöch-agg/mean_shifted_std/060tp-6000it-0300in.tsv.gz	0.852	0.826	0.801	0.875	0.838
03	models/schöch-agg/mean_shifted_std/060tp-6000it-0500in.tsv.gz	0.846	0.826	0.793	0.831	0.824
03	models/schöch-agg/mean_shifted_std/060tp-6000it-1000in.tsv.gz	0.859	0.844	0.796	0.842	0.835
03	models/schöch-agg/mean_shifted_std/060tp-6000it-2000in.tsv.gz	0.834	0.808	0.808	0.823	0.818
03	models/schöch-agg/mean_shifted_std/060tp-6000it-3000in.tsv.gz	0.826	0.811	0.806	0.857	0.825
03	models/schöch-agg/mean_shifted_std/060tp-6000it-7000in.tsv.gz	0.826	0.839	0.808	0.816	0.822
03	models/schöch-agg/mean_shifted_std/070tp-6000it-0050in.tsv.gz	0.857	0.823	0.816	0.846	0.836
03	models/schöch-agg/mean_shifted_std/070tp-6000it-0100in.tsv.gz	0.852	0.821	0.811	0.862	0.836
03	models/schöch-agg/mean_shifted_std/070tp-6000it-0300in.tsv.gz	0.844	0.823	0.821	0.831	0.830
03	models/schöch-agg/mean_shifted_std/070tp-6000it-0500in.tsv.gz	0.857	0.823	0.785	0.849	0.829
03	models/schöch-agg/mean_shifted_std/070tp-6000it-1000in.tsv.gz	0.862	0.831	0.829	0.839	0.840
03	models/schöch-agg/mean_shifted_std/070tp-6000it-2000in.tsv.gz	0.839	0.834	0.803	0.857	0.833
03	models/schöch-agg/mean_shifted_std/070tp-6000it-3000in.tsv.gz	0.834	0.831	0.796	0.852	0.828
03	models/schöch-agg/mean_shifted_std/070tp-6000it-7000in.tsv.gz	0.841	0.823	0.857	0.828	0.837
03	models/schöch-agg/mean_shifted_std/080tp-6000it-0050in.tsv.gz	0.831	0.831	0.808	0.821	0.823
03	models/schöch-agg/mean_shifted_std/080tp-6000it-0100in.tsv.gz	0.867	0.823	0.788	0.841	0.830
03	models/schöch-agg/mean_shifted_std/080tp-6000it-0300in.tsv.gz	0.849	0.836	0.803	0.854	0.836
03	models/schöch-agg/mean_shifted_std/080tp-6000it-0500in.tsv.gz	0.805	0.818	0.795	0.844	0.816
03	models/schöch-agg/mean_shifted_std/080tp-6000it-1000in.tsv.gz	0.842	0.836	0.785	0.829	0.823
03	models/schöch-agg/mean_shifted_std/080tp-6000it-2000in.tsv.gz	0.826	0.823	0.834	0.836	0.830
03	models/schöch-agg/mean_shifted_std/080tp-6000it-3000in.tsv.gz	0.834	0.846	0.790	0.854	0.831
03	models/schöch-agg/mean_shifted_std/080tp-6000it-7000in.tsv.gz	0.816	0.823	0.788	0.846	0.818
03	models/schöch-agg/mean_shifted_std/090tp-6000it-0050in.tsv.gz	0.854	0.818	0.826	0.841	0.835
03	models/schöch-agg/mean_shifted_std/090tp-6000it-0100in.tsv.gz	0.834	0.829	0.831	0.870	0.841
03	models/schöch-agg/mean_shifted_std/090tp-6000it-0300in.tsv.gz	0.844	0.831	0.808	0.859	0.836
03	models/schöch-agg/mean_shifted_std/090tp-6000it-0500in.tsv.gz	0.831	0.841	0.790	0.831	0.823
03	models/schöch-agg/mean_shifted_std/090tp-6000it-1000in.tsv.gz	0.841	0.836	0.806	0.839	0.831
03	models/schöch-agg/mean_shifted_std/090tp-6000it-2000in.tsv.gz	0.816	0.844	0.793	0.836	0.822
03	models/schöch-agg/mean_shifted_std/090tp-6000it-3000in.tsv.gz	0.852	0.836	0.752	0.831	0.818
03	models/schöch-agg/mean_shifted_std/090tp-6000it-7000in.tsv.gz	0.847	0.834	0.767	0.841	0.822
03	models/schöch-agg/mean_shifted_std/100tp-6000it-0050in.tsv.gz	0.852	0.821	0.808	0.849	0.832
03	models/schöch-agg/mean_shifted_std/100tp-6000it-0100in.tsv.gz	0.818	0.834	0.811	0.813	0.819
03	models/schöch-agg/mean_shifted_std/100tp-6000it-0300in.tsv.gz	0.849	0.826	0.816	0.852	0.836
03	models/schöch-agg/mean_shifted_std/100tp-6000it-0500in.tsv.gz	0.829	0.836	0.836	0.806	0.827
03	models/schöch-agg/mean_shifted_std/100tp-6000it-1000in.tsv.gz	0.821	0.808	0.793	0.806	0.807
03	models/schöch-agg/mean_shifted_std/100tp-6000it-2000in.tsv.gz	0.829	0.829	0.829	0.852	0.834
03	models/schöch-agg/mean_shifted_std/100tp-6000it-3000in.tsv.gz	0.813	0.844	0.826	0.839	0.831
03	models/schöch-agg/mean_shifted_std/100tp-6000it-7000in.tsv.gz	0.841	0.834	0.782	0.839	0.824
03	models/schöch-agg/median/050tp-6000it-0050in.tsv.gz	0.859	0.839	0.791	0.847	0.834
03	models/schöch-agg/median/050tp-6000it-0100in.tsv.gz	0.844	0.846	0.796	0.836	0.831
03	models/schöch-agg/median/050tp-6000it-0300in.tsv.gz	0.857	0.836	0.808	0.854	0.839
03	models/schöch-agg/median/050tp-6000it-0500in.tsv.gz	0.857	0.836	0.836	0.867	0.849
03	models/schöch-agg/median/050tp-6000it-1000in.tsv.gz	0.844	0.816	0.793	0.847	0.825
03	models/schöch-agg/median/050tp-6000it-2000in.tsv.gz	0.852	0.813	0.806	0.857	0.832
03	models/schöch-agg/median/050tp-6000it-3000in.tsv.gz	0.841	0.818	0.816	0.847	0.831
03	models/schöch-agg/median/050tp-6000it-7000in.tsv.gz	0.847	0.818	0.801	0.852	0.829
03	models/schöch-agg/median/060tp-6000it-0050in.tsv.gz	0.854	0.808	0.821	0.852	0.834
03	models/schöch-agg/median/060tp-6000it-0100in.tsv.gz	0.849	0.793	0.773	0.831	0.811
03	models/schöch-agg/median/060tp-6000it-0300in.tsv.gz	0.870	0.823	0.819	0.852	0.841
03	models/schöch-agg/median/060tp-6000it-0500in.tsv.gz	0.841	0.798	0.793	0.834	0.816
03	models/schöch-agg/median/060tp-6000it-1000in.tsv.gz	0.859	0.839	0.836	0.854	0.847
03	models/schöch-agg/median/060tp-6000it-2000in.tsv.gz	0.834	0.798	0.795	0.826	0.813
03	models/schöch-agg/median/060tp-6000it-3000in.tsv.gz	0.857	0.813	0.819	0.849	0.834
03	models/schöch-agg/median/060tp-6000it-7000in.tsv.gz	0.826	0.829	0.742	0.841	0.809
03	models/schöch-agg/median/070tp-6000it-0050in.tsv.gz	0.839	0.811	0.857	0.831	0.834
03	models/schöch-agg/median/070tp-6000it-0100in.tsv.gz	0.857	0.821	0.788	0.852	0.829
03	models/schöch-agg/median/070tp-6000it-0300in.tsv.gz	0.852	0.795	0.816	0.831	0.824
03	models/schöch-agg/median/070tp-6000it-0500in.tsv.gz	0.854	0.813	0.806	0.841	0.829
03	models/schöch-agg/median/070tp-6000it-1000in.tsv.gz	0.867	0.828	0.798	0.849	0.836
03	models/schöch-agg/median/070tp-6000it-2000in.tsv.gz	0.839	0.808	0.760	0.852	0.815
03	models/schöch-agg/median/070tp-6000it-3000in.tsv.gz	0.831	0.813	0.788	0.849	0.820
03	models/schöch-agg/median/070tp-6000it-7000in.tsv.gz	0.818	0.803	0.803	0.844	0.817
03	models/schöch-agg/median/080tp-6000it-0050in.tsv.gz	0.839	0.795	0.809	0.826	0.817
03	models/schöch-agg/median/080tp-6000it-0100in.tsv.gz	0.847	0.806	0.808	0.841	0.825
03	models/schöch-agg/median/080tp-6000it-0300in.tsv.gz	0.829	0.813	0.778	0.841	0.815
03	models/schöch-agg/median/080tp-6000it-0500in.tsv.gz	0.854	0.798	0.795	0.834	0.820
03	models/schöch-agg/median/080tp-6000it-1000in.tsv.gz	0.854	0.803	0.826	0.839	0.830
03	models/schöch-agg/median/080tp-6000it-2000in.tsv.gz	0.818	0.803	0.767	0.836	0.806
03	models/schöch-agg/median/080tp-6000it-3000in.tsv.gz	0.826	0.829	0.819	0.849	0.831
03	models/schöch-agg/median/080tp-6000it-7000in.tsv.gz	0.816	0.811	0.788	0.841	0.814
03	models/schöch-agg/median/090tp-6000it-0050in.tsv.gz	0.826	0.818	0.852	0.831	0.832
03	models/schöch-agg/median/090tp-6000it-0100in.tsv.gz	0.831	0.790	0.767	0.844	0.808
03	models/schöch-agg/median/090tp-6000it-0300in.tsv.gz	0.829	0.790	0.803	0.829	0.813
03	models/schöch-agg/median/090tp-6000it-0500in.tsv.gz	0.813	0.821	0.795	0.854	0.821
03	models/schöch-agg/median/090tp-6000it-1000in.tsv.gz	0.849	0.808	0.772	0.823	0.813
03	models/schöch-agg/median/090tp-6000it-2000in.tsv.gz	0.839	0.829	0.813	0.836	0.829
03	models/schöch-agg/median/090tp-6000it-3000in.tsv.gz	0.818	0.767	0.757	0.836	0.795
03	models/schöch-agg/median/090tp-6000it-7000in.tsv.gz	0.798	0.803	0.782	0.834	0.804
03	models/schöch-agg/median/100tp-6000it-0050in.tsv.gz	0.816	0.818	0.770	0.854	0.815
03	models/schöch-agg/median/100tp-6000it-0100in.tsv.gz	0.801	0.813	0.819	0.847	0.820
03	models/schöch-agg/median/100tp-6000it-0300in.tsv.gz	0.816	0.798	0.813	0.849	0.819
03	models/schöch-agg/median/100tp-6000it-0500in.tsv.gz	0.818	0.808	0.752	0.813	0.798
03	models/schöch-agg/median/100tp-6000it-1000in.tsv.gz	0.806	0.780	0.793	0.813	0.798
03	models/schöch-agg/median/100tp-6000it-2000in.tsv.gz	0.824	0.798	0.796	0.834	0.813
03	models/schöch-agg/median/100tp-6000it-3000in.tsv.gz	0.816	0.813	0.778	0.819	0.806
03	models/schöch-agg/median/100tp-6000it-7000in.tsv.gz	0.795	0.826	0.785	0.839	0.811
03	models/schöch-agg/median_shift_mean/050tp-6000it-0050in.tsv.gz	0.859	0.839	0.785	0.870	0.838
03	models/schöch-agg/median_shift_mean/050tp-6000it-0100in.tsv.gz	0.844	0.849	0.790	0.844	0.832
03	models/schöch-agg/median_shift_mean/050tp-6000it-0300in.tsv.gz	0.857	0.836	0.780	0.857	0.832
03	models/schöch-agg/median_shift_mean/050tp-6000it-0500in.tsv.gz	0.857	0.836	0.795	0.857	0.836
03	models/schöch-agg/median_shift_mean/050tp-6000it-1000in.tsv.gz	0.844	0.816	0.754	0.849	0.816
03	models/schöch-agg/median_shift_mean/050tp-6000it-2000in.tsv.gz	0.852	0.816	0.770	0.854	0.823
03	models/schöch-agg/median_shift_mean/050tp-6000it-3000in.tsv.gz	0.841	0.818	0.813	0.862	0.834
03	models/schöch-agg/median_shift_mean/050tp-6000it-7000in.tsv.gz	0.847	0.821	0.780	0.844	0.823
03	models/schöch-agg/median_shift_mean/060tp-6000it-0050in.tsv.gz	0.854	0.811	0.847	0.844	0.839
03	models/schöch-agg/median_shift_mean/060tp-6000it-0100in.tsv.gz	0.849	0.788	0.844	0.839	0.830
03	models/schöch-agg/median_shift_mean/060tp-6000it-0300in.tsv.gz	0.870	0.823	0.780	0.836	0.827
03	models/schöch-agg/median_shift_mean/060tp-6000it-0500in.tsv.gz	0.841	0.795	0.785	0.841	0.816
03	models/schöch-agg/median_shift_mean/060tp-6000it-1000in.tsv.gz	0.859	0.836	0.795	0.859	0.838
03	models/schöch-agg/median_shift_mean/060tp-6000it-2000in.tsv.gz	0.834	0.803	0.752	0.834	0.806
03	models/schöch-agg/median_shift_mean/060tp-6000it-3000in.tsv.gz	0.857	0.811	0.785	0.854	0.827
03	models/schöch-agg/median_shift_mean/060tp-6000it-7000in.tsv.gz	0.826	0.831	0.772	0.839	0.817
03	models/schöch-agg/median_shift_mean/070tp-6000it-0050in.tsv.gz	0.841	0.811	0.821	0.849	0.831
03	models/schöch-agg/median_shift_mean/070tp-6000it-0100in.tsv.gz	0.859	0.821	0.790	0.849	0.830
03	models/schöch-agg/median_shift_mean/070tp-6000it-0300in.tsv.gz	0.852	0.798	0.803	0.849	0.826
03	models/schöch-agg/median_shift_mean/070tp-6000it-0500in.tsv.gz	0.854	0.811	0.806	0.854	0.831
03	models/schöch-agg/median_shift_mean/070tp-6000it-1000in.tsv.gz	0.867	0.828	0.816	0.849	0.840
03	models/schöch-agg/median_shift_mean/070tp-6000it-2000in.tsv.gz	0.839	0.811	0.780	0.834	0.816
03	models/schöch-agg/median_shift_mean/070tp-6000it-3000in.tsv.gz	0.831	0.808	0.790	0.852	0.820
03	models/schöch-agg/median_shift_mean/070tp-6000it-7000in.tsv.gz	0.818	0.803	0.824	0.823	0.817
03	models/schöch-agg/median_shift_mean/080tp-6000it-0050in.tsv.gz	0.839	0.795	0.821	0.829	0.821
